Store,week_start,horizon_week,pred_sales
574,2015-09-03,5,9859.274
574,2015-09-10,6,9251.047
575,2015-08-06,1,11952.817
575,2015-08-13,2,8479.146
575,2015-08-20,3,8089.352
575,2015-08-27,4,8599.366
575,2015-09-03,5,4987.128
575,2015-09-10,6,6689.6855
576,2015-08-06,1,8462.99
576,2015-08-13,2,5921.7554
576,2015-08-20,3,11728.354
576,2015-08-27,4,10657.604
576,2015-09-03,5,7002.718
576,2015-09-10,6,4542.6353
577,2015-08-06,1,10335.242
577,2015-08-13,2,6013.25
577,2015-08-20,3,8228.367
577,2015-08-27,4,7624.584
577,2015-09-03,5,6646.6865
577,2015-09-10,6,6967.83
578,2015-08-06,1,14568.061
578,2015-08-13,2,9012.407
578,2015-08-20,3,14517.49
578,2015-08-27,4,11685.236
578,2015-09-03,5,9118.264
578,2015-09-10,6,10239.985
579,2015-08-06,1,11053.249
579,2015-08-13,2,7322.892
579,2015-08-20,3,10373.9795
579,2015-08-27,4,12495.819
579,2015-09-03,5,8444.348
579,2015-09-10,6,6797.147
580,2015-08-06,1,13675.334
580,2015-08-13,2,5653.9165
580,2015-08-20,3,12226.601
580,2015-08-27,4,11391.427
580,2015-09-03,5,10047.282
580,2015-09-10,6,8274.489
581,2015-08-06,1,11975.105
581,2015-08-13,2,8294.5625
581,2015-08-20,3,8488.656
581,2015-08-27,4,7851.877
581,2015-09-03,5,4875.1035
581,2015-09-10,6,6967.83
582,2015-08-06,1,8048.2524
582,2015-08-13,2,8845.812
582,2015-08-20,3,11812.965
582,2015-08-27,4,8135.1484
582,2015-09-03,5,6213.5356
582,2015-09-10,6,5057.2944
583,2015-08-06,1,10879.217
583,2015-08-13,2,4458.467
583,2015-08-20,3,6054.2476
583,2015-08-27,4,5758.8555
583,2015-09-03,5,6924.831
583,2015-09-10,6,6967.83
584,2015-08-06,1,8858.651
584,2015-08-13,2,5798.147
584,2015-08-20,3,9113.167
584,2015-08-27,4,6848.652
584,2015-09-03,5,6704.4224
584,2015-09-10,6,6967.83
585,2015-08-06,1,10141.032
585,2015-08-13,2,6593.304
585,2015-08-20,3,8370.617
585,2015-08-27,4,7050.4297
585,2015-09-03,5,4875.1035
585,2015-09-10,6,6967.83
586,2015-08-06,1,15029.535
586,2015-08-13,2,14606.206
586,2015-08-20,3,15303.566
586,2015-08-27,4,15581.343
586,2015-09-03,5,8398.897
586,2015-09-10,6,8131.519
587,2015-08-06,1,13183.666
587,2015-08-13,2,7489.135
587,2015-08-20,3,15685.308
587,2015-08-27,4,11110.625
587,2015-09-03,5,8863.702
587,2015-09-10,6,9938.82
588,2015-08-06,1,7488.026
588,2015-08-13,2,7987.892
588,2015-08-20,3,12176.651
588,2015-08-27,4,8570.501
588,2015-09-03,5,7171.622
588,2015-09-10,6,5057.2944
589,2015-08-06,1,10617.629
589,2015-08-13,2,7919.268
589,2015-08-20,3,8550.314
589,2015-08-27,4,7851.877
589,2015-09-03,5,4987.128
589,2015-09-10,6,6967.83
590,2015-08-06,1,9438.584
590,2015-08-13,2,7167.0386
590,2015-08-20,3,9333.648
590,2015-08-27,4,7323.5806
590,2015-09-03,5,4932.8394
590,2015-09-10,6,6967.83
591,2015-08-06,1,9648.576
591,2015-08-13,2,8540.813
591,2015-08-20,3,11370.715
591,2015-08-27,4,7365.41
591,2015-09-03,5,6213.5356
591,2015-09-10,6,5057.2944
592,2015-08-06,1,10427.105
592,2015-08-13,2,5375.1284
592,2015-08-20,3,6030.6157
592,2015-08-27,4,5575.125
592,2015-09-03,5,6924.831
592,2015-09-10,6,6967.83
593,2015-08-06,1,13058.128
593,2015-08-13,2,7538.278
593,2015-08-20,3,10309.924
593,2015-08-27,4,11461.735
593,2015-09-03,5,10285.89
593,2015-09-10,6,9073.003
594,2015-08-06,1,8400.809
594,2015-08-13,2,4546.382
594,2015-08-20,3,7037.6787
594,2015-08-27,4,5435.932
594,2015-09-03,5,6982.567
594,2015-09-10,6,6967.83
595,2015-08-06,1,12955.477
595,2015-08-13,2,11428.096
595,2015-08-20,3,16046.611
595,2015-08-27,4,14254.514
595,2015-09-03,5,8653.819
595,2015-09-10,6,10201.37
596,2015-08-06,1,9313.846
596,2015-08-13,2,6725.743
596,2015-08-20,3,9541.983
596,2015-08-27,4,6911.238
596,2015-09-03,5,4932.8394
596,2015-09-10,6,6967.83
597,2015-08-06,1,9389.934
597,2015-08-13,2,8268.21
597,2015-08-20,3,9201.317
597,2015-08-27,4,7462.0327
597,2015-09-03,5,5044.864
597,2015-09-10,6,6967.83
598,2015-08-06,1,10334.16
598,2015-08-13,2,8099.0537
598,2015-08-20,3,10196.465
598,2015-08-27,4,7196.091
598,2015-09-03,5,4769.9556
598,2015-09-10,6,6828.8784
599,2015-08-06,1,13460.084
599,2015-08-13,2,6468.8604
599,2015-08-20,3,9064.005
599,2015-08-27,4,10729.505
599,2015-09-03,5,9885.097
599,2015-09-10,6,8324.605
600,2015-08-06,1,9731.035
600,2015-08-13,2,7704.038
600,2015-08-20,3,12195.341
600,2015-08-27,4,12446.3955
600,2015-09-03,5,8374.951
600,2015-09-10,6,7030.953
601,2015-08-06,1,8928.476
601,2015-08-13,2,6050.6597
601,2015-08-20,3,9113.167
601,2015-08-27,4,7422.807
601,2015-09-03,5,6704.4224
601,2015-09-10,6,6967.83
602,2015-08-06,1,7693.6416
602,2015-08-13,2,7709.057
602,2015-08-20,3,12495.098
602,2015-08-27,4,8629.921
602,2015-09-03,5,7107.379
602,2015-09-10,6,5169.32
603,2015-08-06,1,9752.472
603,2015-08-13,2,7287.0835
603,2015-08-20,3,11988.702
603,2015-08-27,4,11572.012
603,2015-09-03,5,7525.9985
603,2015-09-10,6,6072.866
604,2015-08-06,1,8490.741
604,2015-08-13,2,7565.961
604,2015-08-20,3,10808.698
604,2015-08-27,4,11284.545
604,2015-09-03,5,7006.2446
604,2015-09-10,6,6010.281
605,2015-08-06,1,10410.546
605,2015-08-13,2,7919.666
605,2015-08-20,3,12334.244
605,2015-08-27,4,12668.309
605,2015-09-03,5,8734.668
605,2015-09-10,6,6797.147
606,2015-08-06,1,9446.003
606,2015-08-13,2,8287.677
606,2015-08-20,3,10732.161
606,2015-08-27,4,7348.979
606,2015-09-03,5,4827.6914
606,2015-09-10,6,6828.8784
607,2015-08-06,1,10206.982
607,2015-08-13,2,4209.0635
607,2015-08-20,3,7471.3228
607,2015-08-27,4,7624.8496
607,2015-09-03,5,6924.831
607,2015-09-10,6,6967.83
608,2015-08-06,1,11546.651
608,2015-08-13,2,8413.584
608,2015-08-20,3,10638.876
608,2015-08-27,4,11570.867
608,2015-09-03,5,9859.274
608,2015-09-10,6,8910.262
609,2015-08-06,1,10214.204
609,2015-08-13,2,5225.0415
609,2015-08-20,3,8165.2725
609,2015-08-27,4,6238.741
609,2015-09-03,5,6924.831
609,2015-09-10,6,6967.83
610,2015-08-06,1,10772.331
610,2015-08-13,2,4398.7866
610,2015-08-20,3,5506.183
610,2015-08-27,4,7283.6133
610,2015-09-03,5,6924.831
610,2015-09-10,6,6967.83
611,2015-08-06,1,9660.006
611,2015-08-13,2,8114.8867
611,2015-08-20,3,12232.647
611,2015-08-27,4,7761.6665
611,2015-09-03,5,6213.5356
611,2015-09-10,6,5057.2944
612,2015-08-06,1,8070.245
612,2015-08-13,2,8037.215
612,2015-08-20,3,10968.933
612,2015-08-27,4,9581.724
612,2015-09-03,5,7171.622
612,2015-09-10,6,5313.7085
613,2015-08-06,1,8866.869
613,2015-08-13,2,8812.946
613,2015-08-20,3,11964.493
613,2015-08-27,4,7973.844
613,2015-09-03,5,6213.5356
613,2015-09-10,6,5057.2944
614,2015-08-06,1,8283.958
614,2015-08-13,2,7039.3804
614,2015-08-20,3,12372.262
614,2015-08-27,4,9468.774
614,2015-09-03,5,7171.622
614,2015-09-10,6,5169.32
615,2015-08-06,1,10973.919
615,2015-08-13,2,8866.396
615,2015-08-20,3,9657.554
615,2015-08-27,4,13457.172
615,2015-09-03,5,9639.829
615,2015-09-10,6,8260.363
616,2015-08-06,1,10797.1875
616,2015-08-13,2,6796.9204
616,2015-08-20,3,11417.504
616,2015-08-27,4,12914.862
616,2015-09-03,5,8842.106
616,2015-09-10,6,6797.147
617,2015-08-06,1,8259.525
617,2015-08-13,2,6909.7573
617,2015-08-20,3,11254.1045
617,2015-08-27,4,10134.532
617,2015-09-03,5,7002.718
617,2015-09-10,6,4542.6353
618,2015-08-06,1,10755.462
618,2015-08-13,2,5709.698
618,2015-08-20,3,12188.459
618,2015-08-27,4,11232.743
618,2015-09-03,5,8317.214
618,2015-09-10,6,7030.953
619,2015-08-06,1,11576.965
619,2015-08-13,2,5366.72
619,2015-08-20,3,7415.3335
619,2015-08-27,4,5501.0605
619,2015-09-03,5,6924.831
619,2015-09-10,6,6967.83
620,2015-08-06,1,11824.424
620,2015-08-13,2,7366.205
620,2015-08-20,3,12942.368
620,2015-08-27,4,10995.949
620,2015-09-03,5,9811.77
620,2015-09-10,6,7854.6133
621,2015-08-06,1,8025.833
621,2015-08-13,2,8937.099
621,2015-08-20,3,12104.75
621,2015-08-27,4,7711.5806
621,2015-09-03,5,6150.95
621,2015-09-10,6,6828.8784
622,2015-08-06,1,9865.052
622,2015-08-13,2,5345.8438
622,2015-08-20,3,8447.164
622,2015-08-27,4,5955.1606
622,2015-09-03,5,6982.567
622,2015-09-10,6,6967.83
623,2015-08-06,1,9061.832
623,2015-08-13,2,7010.185
623,2015-08-20,3,11275.884
623,2015-08-27,4,10475.317
623,2015-09-03,5,7002.718
623,2015-09-10,6,4542.6353
624,2015-08-06,1,8427.072
624,2015-08-13,2,6912.5376
624,2015-08-20,3,11470.503
624,2015-08-27,4,10657.604
624,2015-09-03,5,7002.718
624,2015-09-10,6,4687.022
625,2015-08-06,1,9255.505
625,2015-08-13,2,8230.575
625,2015-08-20,3,12191.22
625,2015-08-27,4,8075.728
625,2015-09-03,5,6213.5356
625,2015-09-10,6,5057.2944
626,2015-08-06,1,10616.776
626,2015-08-13,2,8465.217
626,2015-08-20,3,9575.539
626,2015-08-27,4,13180.684
626,2015-09-03,5,9639.829
626,2015-09-10,6,8933.409
627,2015-08-06,1,8468.33
627,2015-08-13,2,6731.3237
627,2015-08-20,3,11413.207
627,2015-08-27,4,11284.545
627,2015-09-03,5,7287.9067
627,2015-09-10,6,6010.281
628,2015-08-06,1,9266.843
628,2015-08-13,2,8535.992
628,2015-08-20,3,12468.286
628,2015-08-27,4,8339.601
628,2015-09-03,5,6213.5356
628,2015-09-10,6,5057.2944
629,2015-08-06,1,7081.907
629,2015-08-13,2,8746.17
629,2015-08-20,3,12023.583
629,2015-08-27,4,7973.844
629,2015-09-03,5,6213.5356
629,2015-09-10,6,5057.2944
630,2015-08-06,1,9756.205
630,2015-08-13,2,8286.343
630,2015-08-20,3,11823.358
630,2015-08-27,4,8114.99
630,2015-09-03,5,6213.5356
630,2015-09-10,6,5057.2944
631,2015-08-06,1,9283.353
631,2015-08-13,2,7119.494
631,2015-08-20,3,9921.892
631,2015-08-27,4,7379.9995
631,2015-09-03,5,5044.864
631,2015-09-10,6,6967.83
632,2015-08-06,1,10498.28
632,2015-08-13,2,6796.7305
632,2015-08-20,3,9675.485
632,2015-08-27,4,11205.972
632,2015-09-03,5,8077.6104
632,2015-09-10,6,6198.799
633,2015-08-06,1,10052.654
633,2015-08-13,2,7019.5625
633,2015-08-20,3,12732.467
633,2015-08-27,4,10191.597
633,2015-09-03,5,7003.1865
633,2015-09-10,6,4687.022
634,2015-08-06,1,8471.615
634,2015-08-13,2,7543.124
634,2015-08-20,3,10978.152
634,2015-08-27,4,11003.0625
634,2015-09-03,5,7287.9067
634,2015-09-10,6,4687.022
635,2015-08-06,1,8310.825
635,2015-08-13,2,8195.052
635,2015-08-20,3,11426.05
635,2015-08-27,4,8241.359
635,2015-09-03,5,6213.5356
635,2015-09-10,6,5057.2944
636,2015-08-06,1,10787.338
636,2015-08-13,2,8299.27
636,2015-08-20,3,12021.667
636,2015-08-27,4,12260.942
636,2015-09-03,5,7230.171
636,2015-09-10,6,6072.866
637,2015-08-06,1,11662.951
637,2015-08-13,2,8564.832
637,2015-08-20,3,11014.565
637,2015-08-27,4,11573.387
637,2015-09-03,5,10020.6455
637,2015-09-10,6,8381.928
638,2015-08-06,1,9310.518
638,2015-08-13,2,8803.521
638,2015-08-20,3,12468.189
638,2015-08-27,4,8075.728
638,2015-09-03,5,7171.622
638,2015-09-10,6,5169.32
639,2015-08-06,1,11757.976
639,2015-08-13,2,5148.406
639,2015-08-20,3,6054.2476
639,2015-08-27,4,5758.8555
639,2015-09-03,5,6924.831
639,2015-09-10,6,6967.83
640,2015-08-06,1,12907.884
640,2015-08-13,2,6645.2173
640,2015-08-20,3,14533.514
640,2015-08-27,4,12441.847
640,2015-09-03,5,10083.861
640,2015-09-10,6,9824.911
641,2015-08-06,1,10374.911
641,2015-08-13,2,8259.469
641,2015-08-20,3,8393.221
641,2015-08-27,4,7265.5986
641,2015-09-03,5,4875.1035
641,2015-09-10,6,6967.83
642,2015-08-06,1,8693.282
642,2015-08-13,2,6512.719
642,2015-08-20,3,7950.907
642,2015-08-27,4,7404.7524
642,2015-09-03,5,6982.567
642,2015-09-10,6,6967.83
643,2015-08-06,1,10122.849
643,2015-08-13,2,8092.7974
643,2015-08-20,3,11665.331
643,2015-08-27,4,13300.955
643,2015-09-03,5,8842.106
643,2015-09-10,6,6797.147
644,2015-08-06,1,11409.234
644,2015-08-13,2,6372.1763
644,2015-08-20,3,10512.202
644,2015-08-27,4,10452.526
644,2015-09-03,5,10038.749
644,2015-09-10,6,7854.6133
645,2015-08-06,1,12559.077
645,2015-08-13,2,9865.805
645,2015-08-20,3,13450.651
645,2015-08-27,4,11471.464
645,2015-09-03,5,10315.831
645,2015-09-10,6,9561.837
646,2015-08-06,1,9157.521
646,2015-08-13,2,6835.221
646,2015-08-20,3,9541.983
646,2015-08-27,4,6911.238
646,2015-09-03,5,4932.8394
646,2015-09-10,6,6967.83
647,2015-08-06,1,7291.8833
647,2015-08-13,2,8535.622
647,2015-08-20,3,12066.032
647,2015-08-27,4,8055.57
647,2015-09-03,5,6150.95
647,2015-09-10,6,5057.2944
648,2015-08-06,1,8010.9453
648,2015-08-13,2,8440.011
648,2015-08-20,3,12117.562
648,2015-08-27,4,8488.775
648,2015-09-03,5,7171.622
648,2015-09-10,6,5169.32
649,2015-08-06,1,9673.089
649,2015-08-13,2,4079.4285
649,2015-08-20,3,8240.179
649,2015-08-27,4,7422.565
649,2015-09-03,5,6982.567
649,2015-09-10,6,6967.83
650,2015-08-06,1,8711.09
650,2015-08-13,2,8113.787
650,2015-08-20,3,12166.175
650,2015-08-27,4,8280.181
650,2015-09-03,5,7171.622
650,2015-09-10,6,5057.2944
651,2015-08-06,1,9534.014
651,2015-08-13,2,6946.388
651,2015-08-20,3,11948.736
651,2015-08-27,4,10265.891
651,2015-09-03,5,7006.2446
651,2015-09-10,6,6010.281
652,2015-08-06,1,8500.196
652,2015-08-13,2,8364.149
652,2015-08-20,3,11081.426
652,2015-08-27,4,12015.977
652,2015-09-03,5,7287.9067
652,2015-09-10,6,6010.281
653,2015-08-06,1,9752.281
653,2015-08-13,2,8664.62
653,2015-08-20,3,11196.142
653,2015-08-27,4,7305.9897
653,2015-09-03,5,6150.95
653,2015-09-10,6,6828.8784
654,2015-08-06,1,8107.3364
654,2015-08-13,2,7021.2964
654,2015-08-20,3,11459.797
654,2015-08-27,4,11003.0625
654,2015-09-03,5,7287.9067
654,2015-09-10,6,4687.022
655,2015-08-06,1,8889.44
655,2015-08-13,2,9336.875
655,2015-08-20,3,11493.899
655,2015-08-27,4,10312.929
655,2015-09-03,5,10232.725
655,2015-09-10,6,6651.0703
656,2015-08-06,1,8617.255
656,2015-08-13,2,7030.5815
656,2015-08-20,3,8482.194
656,2015-08-27,4,7655.476
656,2015-09-03,5,6982.567
656,2015-09-10,6,6967.83
657,2015-08-06,1,9020.41
657,2015-08-13,2,8500.893
657,2015-08-20,3,10497.999
657,2015-08-27,4,7198.0005
657,2015-09-03,5,4827.6914
657,2015-09-10,6,7107.0215
658,2015-08-06,1,7538.2104
658,2015-08-13,2,9363.602
658,2015-08-20,3,10573.632
658,2015-08-27,4,6677.142
658,2015-09-03,5,4827.6914
658,2015-09-10,6,6828.8784
659,2015-08-06,1,9198.937
659,2015-08-13,2,7425.6626
659,2015-08-20,3,10608.038
659,2015-08-27,4,6960.2563
659,2015-09-03,5,4683.3037
659,2015-09-10,6,7107.0215
660,2015-08-06,1,8847.686
660,2015-08-13,2,8892.327
660,2015-08-20,3,10260.487
660,2015-08-27,4,7279.726
660,2015-09-03,5,4683.3037
660,2015-09-10,6,7107.0215
661,2015-08-06,1,11032.474
661,2015-08-13,2,6790.5664
661,2015-08-20,3,13335.711
661,2015-08-27,4,10024.418
661,2015-09-03,5,7241.2812
661,2015-09-10,6,6010.281
662,2015-08-06,1,10423.472
662,2015-08-13,2,9278.11
662,2015-08-20,3,11697.798
662,2015-08-27,4,13178.684
662,2015-09-03,5,8317.214
662,2015-09-10,6,6797.147
663,2015-08-06,1,8513.467
663,2015-08-13,2,8197.631
663,2015-08-20,3,12352.508
663,2015-08-27,4,8075.728
663,2015-09-03,5,7171.622
663,2015-09-10,6,5169.32
664,2015-08-06,1,10446.117
664,2015-08-13,2,8181.6416
664,2015-08-20,3,8550.314
664,2015-08-27,4,7763.3975
664,2015-09-03,5,4875.1035
664,2015-09-10,6,6967.83
665,2015-08-06,1,11788.329
665,2015-08-13,2,6313.229
665,2015-08-20,3,12245.493
665,2015-08-27,4,13207.456
665,2015-09-03,5,9893.512
665,2015-09-10,6,7082.3364
666,2015-08-06,1,10465.409
666,2015-08-13,2,7599.16
666,2015-08-20,3,12949.697
666,2015-08-27,4,12329.518
666,2015-09-03,5,8090.2256
666,2015-09-10,6,7030.953
667,2015-08-06,1,8696.743
667,2015-08-13,2,8019.5693
667,2015-08-20,3,11307.702
667,2015-08-27,4,10856.757
667,2015-09-03,5,10049.188
667,2015-09-10,6,7008.084
668,2015-08-06,1,10202.824
668,2015-08-13,2,4869.965
668,2015-08-20,3,12414.824
668,2015-08-27,4,10812.269
668,2015-09-03,5,10001.929
668,2015-09-10,6,7008.084
669,2015-08-06,1,9573.307
669,2015-08-13,2,6051.2485
669,2015-08-20,3,9306.689
669,2015-08-27,4,7453.0454
669,2015-09-03,5,4932.8394
669,2015-09-10,6,6967.83
670,2015-08-06,1,8592.083
670,2015-08-13,2,7241.096
670,2015-08-20,3,11462.957
670,2015-08-27,4,11474.066
670,2015-09-03,5,7287.9067
670,2015-09-10,6,4687.022
671,2015-08-06,1,8611.682
671,2015-08-13,2,7648.458
671,2015-08-20,3,12045.962
671,2015-08-27,4,11633.383
671,2015-09-03,5,7525.9985
671,2015-09-10,6,6072.866
672,2015-08-06,1,9675.343
672,2015-08-13,2,4662.7534
672,2015-08-20,3,12097.778
672,2015-08-27,4,12371.964
672,2015-09-03,5,9951.248
672,2015-09-10,6,7316.139
673,2015-08-06,1,9774.596
673,2015-08-13,2,5687.2056
673,2015-08-20,3,9893.613
673,2015-08-27,4,14515.796
673,2015-09-03,5,9731.803
673,2015-09-10,6,6666.499
674,2015-08-06,1,11668.986
674,2015-08-13,2,9057.192
674,2015-08-20,3,12599.522
674,2015-08-27,4,13207.456
674,2015-09-03,5,9143.459
674,2015-09-10,6,7082.3364
675,2015-08-06,1,9828.669
675,2015-08-13,2,4045.4126
675,2015-08-20,3,8240.179
675,2015-08-27,4,7422.565
675,2015-09-03,5,6982.567
675,2015-09-10,6,6967.83
676,2015-08-06,1,13741.187
676,2015-08-13,2,3429.4377
676,2015-08-20,3,15881.457
676,2015-08-27,4,11401.287
676,2015-09-03,5,8479.549
676,2015-09-10,6,9830.402
677,2015-08-06,1,8831.039
677,2015-08-13,2,7900.3496
677,2015-08-20,3,11377.215
677,2015-08-27,4,11111.484
677,2015-09-03,5,7287.9067
677,2015-09-10,6,6010.281
678,2015-08-06,1,9689.256
678,2015-08-13,2,7198.162
678,2015-08-20,3,12339.921
678,2015-08-27,4,11683.254
678,2015-09-03,5,8372.529
678,2015-09-10,6,6402.748
679,2015-08-06,1,13073.699
679,2015-08-13,2,7031.106
679,2015-08-20,3,9499.471
679,2015-08-27,4,12460.096
679,2015-09-03,5,9827.837
679,2015-09-10,6,8997.651
680,2015-08-06,1,9381.534
680,2015-08-13,2,8373.057
680,2015-08-20,3,9199.882
680,2015-08-27,4,7423.14
680,2015-09-03,5,5044.864
680,2015-09-10,6,6967.83
681,2015-08-06,1,8675.027
681,2015-08-13,2,4330.751
681,2015-08-20,3,6164.3623
681,2015-08-27,4,7207.514
681,2015-09-03,5,6982.567
681,2015-09-10,6,6967.83
682,2015-08-06,1,12688.088
682,2015-08-13,2,8520.074
682,2015-08-20,3,20359.984
682,2015-08-27,4,11413.651
682,2015-09-03,5,9858.635
682,2015-09-10,6,9824.224
683,2015-08-06,1,8559.185
683,2015-08-13,2,7270.595
683,2015-08-20,3,12536.213
683,2015-08-27,4,13012.367
683,2015-09-03,5,8565.421
683,2015-09-10,6,6797.147
684,2015-08-06,1,10625.408
684,2015-08-13,2,7775.172
684,2015-08-20,3,9909.571
684,2015-08-27,4,13278.269
684,2015-09-03,5,9819.304
684,2015-09-10,6,8133.2246
685,2015-08-06,1,9645.623
685,2015-08-13,2,7823.485
685,2015-08-20,3,10299.306
685,2015-08-27,4,7945.4854
685,2015-09-03,5,4827.6914
685,2015-09-10,6,6828.8784
686,2015-08-06,1,7016.0205
686,2015-08-13,2,8864.362
686,2015-08-20,3,11327.763
686,2015-08-27,4,8741.491
686,2015-09-03,5,6213.5356
686,2015-09-10,6,5057.2944
687,2015-08-06,1,10697.66
687,2015-08-13,2,4786.9336
687,2015-08-20,3,12414.824
687,2015-08-27,4,10995.949
687,2015-09-03,5,10001.929
687,2015-09-10,6,7008.084
688,2015-08-06,1,9212.57
688,2015-08-13,2,3777.7607
688,2015-08-20,3,8619.511
688,2015-08-27,4,7422.565
688,2015-09-03,5,6982.567
688,2015-09-10,6,6967.83
689,2015-08-06,1,8065.456
689,2015-08-13,2,7278.0405
689,2015-08-20,3,12179.12
689,2015-08-27,4,9528.194
689,2015-09-03,5,7171.622
689,2015-09-10,6,5313.7085
690,2015-08-06,1,9247.007
690,2015-08-13,2,7425.6626
690,2015-08-20,3,10372.744
690,2015-08-27,4,6960.2563
690,2015-09-03,5,4571.2783
690,2015-09-10,6,7107.0215
691,2015-08-06,1,8909.353
691,2015-08-13,2,8179.001
691,2015-08-20,3,11703.482
691,2015-08-27,4,13069.627
691,2015-09-03,5,9428.177
691,2015-09-10,6,7082.3364
692,2015-08-06,1,9592.613
692,2015-08-13,2,6860.6685
692,2015-08-20,3,12339.876
692,2015-08-27,4,9012.6455
692,2015-09-03,5,6543.4175
692,2015-09-10,6,5057.2944
693,2015-08-06,1,9243.722
693,2015-08-13,2,7722.2363
693,2015-08-20,3,11700.804
693,2015-08-27,4,11535.4375
693,2015-09-03,5,7002.718
693,2015-09-10,6,6010.281
694,2015-08-06,1,9674.835
694,2015-08-13,2,5096.4575
694,2015-08-20,3,12896.879
694,2015-08-27,4,11514.717
694,2015-09-03,5,9724.267
694,2015-09-10,6,7316.139
695,2015-08-06,1,7952.935
695,2015-08-13,2,9158.683
695,2015-08-20,3,10468.255
695,2015-08-27,4,7339.1465
695,2015-09-03,5,4827.6914
695,2015-09-10,6,6828.8784
696,2015-08-06,1,11131.969
696,2015-08-13,2,6431.696
696,2015-08-20,3,9619.999
696,2015-08-27,4,12154.834
696,2015-09-03,5,10013.923
696,2015-09-10,6,8197.473
697,2015-08-06,1,13531.775
697,2015-08-13,2,10320.956
697,2015-08-20,3,12602.102
697,2015-08-27,4,11223.521
697,2015-09-03,5,8931.266
697,2015-09-10,6,9484.014
698,2015-08-06,1,21223.246
698,2015-08-13,2,11766.653
698,2015-08-20,3,15107.377
698,2015-08-27,4,18223.55
698,2015-09-03,5,8984.691
698,2015-09-10,6,7906.3125
699,2015-08-06,1,11316.61
699,2015-08-13,2,6122.6313
699,2015-08-20,3,11913.889
699,2015-08-27,4,13026.108
699,2015-09-03,5,9370.44
699,2015-09-10,6,7082.3364
700,2015-08-06,1,9715.145
700,2015-08-13,2,5023.219
700,2015-08-20,3,8017.422
700,2015-08-27,4,6099.5493
700,2015-09-03,5,6982.567
700,2015-09-10,6,6967.83
701,2015-08-06,1,9883.397
701,2015-08-13,2,8305.532
701,2015-08-20,3,9833.279
701,2015-08-27,4,8079.792
701,2015-09-03,5,6512.511
701,2015-09-10,6,4918.1025
702,2015-08-06,1,10875.42
702,2015-08-13,2,4463.083
702,2015-08-20,3,6059.0215
702,2015-08-27,4,5982.328
702,2015-09-03,5,6924.831
702,2015-09-10,6,6967.83
703,2015-08-06,1,8514.327
703,2015-08-13,2,7072.496
703,2015-08-20,3,7541.4097
703,2015-08-27,4,7404.7524
703,2015-09-03,5,6982.567
703,2015-09-10,6,6967.83
704,2015-08-06,1,13795.121
704,2015-08-13,2,6530.597
704,2015-08-20,3,14364.175
704,2015-08-27,4,11229.776
704,2015-09-03,5,9620.197
704,2015-09-10,6,9541.75
705,2015-08-06,1,10883.273
705,2015-08-13,2,8759.775
705,2015-08-20,3,11614.683
705,2015-08-27,4,13568.492
705,2015-09-03,5,9711.226
705,2015-09-10,6,7082.3364
706,2015-08-06,1,8448.973
706,2015-08-13,2,8544.095
706,2015-08-20,3,11024.121
706,2015-08-27,4,7224.264
706,2015-09-03,5,6150.95
706,2015-09-10,6,6828.8784
707,2015-08-06,1,9297.09
707,2015-08-13,2,4227.1763
707,2015-08-20,3,13454.367
707,2015-08-27,4,10672.671
707,2015-09-03,5,9724.267
707,2015-09-10,6,7316.139
708,2015-08-06,1,9813.953
708,2015-08-13,2,8252.933
708,2015-08-20,3,11030.709
708,2015-08-27,4,7375.2427
708,2015-09-03,5,6150.95
708,2015-09-10,6,6828.8784
709,2015-08-06,1,14077.405
709,2015-08-13,2,4696.7183
709,2015-08-20,3,12618.661
709,2015-08-27,4,12485.193
709,2015-09-03,5,10084.53
709,2015-09-10,6,9199.53
710,2015-08-06,1,10347.202
710,2015-08-13,2,5369.3335
710,2015-08-20,3,7283.5625
710,2015-08-27,4,5645.448
710,2015-09-03,5,6924.831
710,2015-09-10,6,6967.83
711,2015-08-06,1,10140.628
711,2015-08-13,2,8194.047
711,2015-08-20,3,9533.357
711,2015-08-27,4,7990.0225
711,2015-09-03,5,5131.5166
711,2015-09-10,6,6689.6855
712,2015-08-06,1,10340.086
712,2015-08-13,2,8099.468
712,2015-08-20,3,11441.373
712,2015-08-27,4,8274.344
712,2015-09-03,5,6155.8
712,2015-09-10,6,5057.2944
713,2015-08-06,1,8777.677
713,2015-08-13,2,10953.509
713,2015-08-20,3,13748.423
713,2015-08-27,4,11300.603
713,2015-09-03,5,9322.6875
713,2015-09-10,6,7487.7544
714,2015-08-06,1,9408.886
714,2015-08-13,2,8576.706
714,2015-08-20,3,9696.919
714,2015-08-27,4,7462.0327
714,2015-09-03,5,5044.864
714,2015-09-10,6,6967.83
715,2015-08-06,1,7464.158
715,2015-08-13,2,8259.686
715,2015-08-20,3,11281.858
715,2015-08-27,4,9581.724
715,2015-09-03,5,7171.622
715,2015-09-10,6,5169.32
716,2015-08-06,1,9862.675
716,2015-08-13,2,7648.3755
716,2015-08-20,3,10254.12
716,2015-08-27,4,7198.0005
716,2015-09-03,5,4827.6914
716,2015-09-10,6,7107.0215
717,2015-08-06,1,11838.803
717,2015-08-13,2,8204.189
717,2015-08-20,3,9244.664
717,2015-08-27,4,7851.877
717,2015-09-03,5,4875.1035
717,2015-09-10,6,6967.83
718,2015-08-06,1,10314.033
